ORG_CODE,DISTRICT_NAME,COUNTY,GRADE,District_Total,African American,Asian,Hispanic,"Mult-Race, Non-Hispanic",Native American,Native Hawaiian PacificIslander,White
0346,Winthrop,Suffolk,Gr.10,165,2,2,23,5,0,0,133
0346,Winthrop,Suffolk,Gr.11,126,2,1,18,6,2,0,97
0346,Winthrop,Suffolk,Gr.12,125,1,6,11,4,1,0,102
0346,Winthrop,Suffolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0346,Winthrop,Suffolk,K,144,1,0,16,1,0,0,126
0346,Winthrop,Suffolk,PK,54,0,0,5,3,0,0,46
0347,Woburn,Middlesex,Gr.1,365,30,37,31,19,2,2,244
0347,Woburn,Middlesex,Gr.2,356,24,32,33,14,3,0,250
0347,Woburn,Middlesex,Gr.3,366,26,34,34,15,1,0,256
0347,Woburn,Middlesex,Gr.4,369,29,24,41,12,1,0,262
0347,Woburn,Middlesex,Gr.5,348,23,30,39,11,0,0,245
0347,Woburn,Middlesex,Gr.6,306,22,15,18,8,3,0,240
0347,Woburn,Middlesex,Gr.7,376,23,23,30,8,4,1,287
0347,Woburn,Middlesex,Gr.8,323,25,13,26,4,0,0,255
0347,Woburn,Middlesex,Gr.9,309,23,18,31,4,0,0,233
0347,Woburn,Middlesex,Gr.10,357,18,25,41,7,1,1,264
0347,Woburn,Middlesex,Gr.11,347,30,19,45,3,0,1,249
0347,Woburn,Middlesex,Gr.12,320,10,23,42,7,0,0,238
0347,Woburn,Middlesex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0347,Woburn,Middlesex,K,342,21,34,20,15,1,0,251
0347,Woburn,Middlesex,PK,144,12,14,5,3,1,1,108
0348,Worcester,Worcester,Gr.1,1991,301,115,864,88,4,0,619
0348,Worcester,Worcester,Gr.2,2004,309,115,734,116,5,0,725
0348,Worcester,Worcester,Gr.3,1984,281,116,734,93,1,0,759
0348,Worcester,Worcester,Gr.4,1823,243,142,742,94,3,0,599
0348,Worcester,Worcester,Gr.5,1940,301,155,816,74,3,0,591
0348,Worcester,Worcester,Gr.6,1797,272,120,787,81,2,0,535
0348,Worcester,Worcester,Gr.7,1698,217,133,746,79,1,0,522
0348,Worcester,Worcester,Gr.8,1668,266,131,700,76,3,0,492
0348,Worcester,Worcester,Gr.9,1877,332,146,811,59,0,0,529
0348,Worcester,Worcester,Gr.10,1814,305,159,750,77,8,0,515
0348,Worcester,Worcester,Gr.11,1843,286,173,750,56,4,0,574
0348,Worcester,Worcester,Gr.12,1622,297,149,644,35,2,0,495
0348,Worcester,Worcester,SPED_Beyond_Grade_12,71,8,4,32,3,0,0,24
0348,Worcester,Worcester,K,2049,292,132,907,88,4,0,626
0348,Worcester,Worcester,PK,1298,208,108,621,38,3,2,318
0349,Worthington,Hampshire,Gr.1,10,0,0,0,0,0,0,10
0349,Worthington,Hampshire,Gr.2,7,0,0,0,0,0,0,7
0349,Worthington,Hampshire,Gr.3,6,0,0,0,1,0,0,5
0349,Worthington,Hampshire,Gr.4,3,***,***,***,***,***,***,***
0349,Worthington,Hampshire,Gr.5,3,***,***,***,***,***,***,***
0349,Worthington,Hampshire,Gr.6,8,0,0,0,0,0,0,8
0349,Worthington,Hampshire,Gr.7,0,***,***,***,***,***,***,***
0349,Worthington,Hampshire,Gr.8,0,***,***,***,***,***,***,***
0349,Worthington,Hampshire,Gr.9,0,***,***,***,***,***,***,***
0349,Worthington,Hampshire,Gr.10,0,***,***,***,***,***,***,***
0349,Worthington,Hampshire,Gr.11,0,***,***,***,***,***,***,***
0349,Worthington,Hampshire,Gr.12,0,***,***,***,***,***,***,***
0349,Worthington,Hampshire,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0349,Worthington,Hampshire,K,12,0,1,0,0,0,0,11
0349,Worthington,Hampshire,PK,11,0,0,1,1,0,0,9
0350,Wrentham,Norfolk,Gr.1,105,1,3,5,5,0,1,90
0350,Wrentham,Norfolk,Gr.2,129,0,4,4,5,1,0,115
0350,Wrentham,Norfolk,Gr.3,153,4,4,7,5,0,0,133
0350,Wrentham,Norfolk,Gr.4,148,3,0,2,6,0,0,137
0350,Wrentham,Norfolk,Gr.5,151,1,6,8,5,0,0,131
0350,Wrentham,Norfolk,Gr.6,140,2,1,3,4,0,0,130
0350,Wrentham,Norfolk,Gr.7,0,***,***,***,***,***,***,***
0350,Wrentham,Norfolk,Gr.8,0,***,***,***,***,***,***,***
0350,Wrentham,Norfolk,Gr.9,0,***,***,***,***,***,***,***
0350,Wrentham,Norfolk,Gr.10,0,***,***,***,***,***,***,***
0350,Wrentham,Norfolk,Gr.11,0,***,***,***,***,***,***,***
0350,Wrentham,Norfolk,Gr.12,0,***,***,***,***,***,***,***
0350,Wrentham,Norfolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0350,Wrentham,Norfolk,K,117,2,2,8,3,0,0,102
0350,Wrentham,Norfolk,PK,88,0,4,3,6,0,0,75
0406,Northampton-Smith Vocational Agricultural,Hampshire,Gr.1,0,***,***,***,***,***,***,***
0406,Northampton-Smith Vocational Agricultural,Hampshire,Gr.2,0,***,***,***,***,***,***,***
0406,Northampton-Smith Vocational Agricultural,Hampshire,Gr.3,0,***,***,***,***,***,***,***
0406,Northampton-Smith Vocational Agricultural,Hampshire,Gr.4,0,***,***,***,***,***,***,***
0406,Northampton-Smith Vocational Agricultural,Hampshire,Gr.5,0,***,***,***,***,***,***,***
0406,Northampton-Smith Vocational Agricultural,Hampshire,Gr.6,0,***,***,***,***,***,***,***
0406,Northampton-Smith Vocational Agricultural,Hampshire,Gr.7,0,***,***,***,***,***,***,***
0406,Northampton-Smith Vocational Agricultural,Hampshire,Gr.8,0,***,***,***,***,***,***,***
0406,Northampton-Smith Vocational Agricultural,Hampshire,Gr.9,123,1,0,16,5,0,0,101
0406,Northampton-Smith Vocational Agricultural,Hampshire,Gr.10,136,2,2,21,2,0,0,109
0406,Northampton-Smith Vocational Agricultural,Hampshire,Gr.11,114,4,2,18,0,0,0,90
0406,Northampton-Smith Vocational Agricultural,Hampshire,Gr.12,113,1,1,21,0,0,0,90
0406,Northampton-Smith Vocational Agricultural,Hampshire,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0406,Northampton-Smith Vocational Agricultural,Hampshire,K,0,***,***,***,***,***,***,***
0406,Northampton-Smith Vocational Agricultural,Hampshire,PK,0,***,***,***,***,***,***,***
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.1,43,25,0,18,0,0,0,0
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.2,44,32,0,11,1,0,0,0
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.3,44,27,0,16,0,1,0,0
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.4,44,25,0,19,0,0,0,0
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.5,32,18,0,14,0,0,0,0
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.6,0,***,***,***,***,***,***,***
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.7,0,***,***,***,***,***,***,***
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.8,0,***,***,***,***,***,***,***
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.9,0,***,***,***,***,***,***,***
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.10,0,***,***,***,***,***,***,***
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.11,0,***,***,***,***,***,***,***
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.12,0,***,***,***,***,***,***,***
0407,Dudley Street Neighborhood Charter School (District),Suffolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0407,Dudley Street Neighborhood Charter School (District),Suffolk,K,44,28,0,14,0,1,0,1
0407,Dudley Street Neighborhood Charter School (District),Suffolk,PK,41,23,0,15,0,0,0,3
0409,Alma del Mar Charter School (District),Bristol,Gr.1,40,5,0,17,3,0,0,15
0409,Alma del Mar Charter School (District),Bristol,Gr.2,40,2,0,27,1,1,0,9
0409,Alma del Mar Charter School (District),Bristol,Gr.3,42,3,0,20,2,0,0,17
0409,Alma del Mar Charter School (District),Bristol,Gr.4,42,9,0,19,4,0,0,10
0409,Alma del Mar Charter School (District),Bristol,Gr.5,40,5,0,15,2,0,0,18
0409,Alma del Mar Charter School (District),Bristol,Gr.6,42,8,0,19,3,0,0,12
0409,Alma del Mar Charter School (District),Bristol,Gr.7,40,7,2,13,3,0,0,15
0409,Alma del Mar Charter School (District),Bristol,Gr.8,0,***,***,***,***,***,***,***
0409,Alma del Mar Charter School (District),Bristol,Gr.9,0,***,***,***,***,***,***,***
0409,Alma del Mar Charter School (District),Bristol,Gr.10,0,***,***,***,***,***,***,***
0409,Alma del Mar Charter School (District),Bristol,Gr.11,0,***,***,***,***,***,***,***
0409,Alma del Mar Charter School (District),Bristol,Gr.12,0,***,***,***,***,***,***,***
0409,Alma del Mar Charter School (District),Bristol,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0409,Alma del Mar Charter School (District),Bristol,K,38,7,0,23,1,0,0,7
0409,Alma del Mar Charter School (District),Bristol,PK,0,***,***,***,***,***,***,***
0410,Excel Academy Charter (District),Suffolk,Gr.1,0,***,***,***,***,***,***,***
0410,Excel Academy Charter (District),Suffolk,Gr.2,0,***,***,***,***,***,***,***
0410,Excel Academy Charter (District),Suffolk,Gr.3,0,***,***,***,***,***,***,***
0410,Excel Academy Charter (District),Suffolk,Gr.4,0,***,***,***,***,***,***,***
0410,Excel Academy Charter (District),Suffolk,Gr.5,168,4,3,138,2,1,1,19
0410,Excel Academy Charter (District),Suffolk,Gr.6,171,16,2,120,0,5,2,26
0410,Excel Academy Charter (District),Suffolk,Gr.7,174,10,1,146,0,3,0,14
0410,Excel Academy Charter (District),Suffolk,Gr.8,165,9,1,139,1,1,0,14
0410,Excel Academy Charter (District),Suffolk,Gr.9,173,15,3,140,0,0,0,15
0410,Excel Academy Charter (District),Suffolk,Gr.10,106,16,4,75,0,2,0,9
0410,Excel Academy Charter (District),Suffolk,Gr.11,0,***,***,***,***,***,***,***
0410,Excel Academy Charter (District),Suffolk,Gr.12,0,***,***,***,***,***,***,***
0410,Excel Academy Charter (District),Suffolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0410,Excel Academy Charter (District),Suffolk,K,0,***,***,***,***,***,***,***
0410,Excel Academy Charter (District),Suffolk,PK,0,***,***,***,***,***,***,***
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.1,0,***,***,***,***,***,***,***
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.2,0,***,***,***,***,***,***,***
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.3,0,***,***,***,***,***,***,***
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.4,0,***,***,***,***,***,***,***
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.5,0,***,***,***,***,***,***,***
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.6,68,36,0,26,1,0,0,5
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.7,59,38,1,16,2,0,0,2
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.8,58,31,0,17,4,0,0,6
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.9,79,37,1,25,6,0,0,10
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.10,65,37,0,25,1,0,0,2
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.11,69,34,2,27,3,0,0,3
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.12,78,48,0,19,4,0,0,7
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,K,0,***,***,***,***,***,***,***
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,PK,0,***,***,***,***,***,***,***
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.1,0,***,***,***,***,***,***,***
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.2,0,***,***,***,***,***,***,***
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.3,0,***,***,***,***,***,***,***
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.4,0,***,***,***,***,***,***,***
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.5,79,41,1,32,0,0,0,5
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.6,77,40,0,26,6,0,0,5
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.7,81,47,1,20,0,0,0,13
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.8,79,53,1,20,1,0,0,4
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.9,64,45,1,11,2,0,0,5
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.10,55,29,1,14,4,0,1,6
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.11,43,26,0,11,1,0,0,5
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.12,49,25,0,10,2,0,0,12
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,K,0,***,***,***,***,***,***,***
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,PK,0,***,***,***,***,***,***,***
0413,Four Rivers Charter Public (District),Franklin,Gr.1,0,***,***,***,***,***,***,***
0413,Four Rivers Charter Public (District),Franklin,Gr.2,0,***,***,***,***,***,***,***
0413,Four Rivers Charter Public (District),Franklin,Gr.3,0,***,***,***,***,***,***,***
0413,Four Rivers Charter Public (District),Franklin,Gr.4,0,***,***,***,***,***,***,***
0413,Four Rivers Charter Public (District),Franklin,Gr.5,0,***,***,***,***,***,***,***
0413,Four Rivers Charter Public (District),Franklin,Gr.6,0,***,***,***,***,***,***,***
0413,Four Rivers Charter Public (District),Franklin,Gr.7,36,1,0,1,1,0,0,33
0413,Four Rivers Charter Public (District),Franklin,Gr.8,37,0,2,7,1,0,0,27
0413,Four Rivers Charter Public (District),Franklin,Gr.9,38,0,1,3,2,0,0,32
0413,Four Rivers Charter Public (District),Franklin,Gr.10,38,0,0,3,3,0,0,32
0413,Four Rivers Charter Public (District),Franklin,Gr.11,37,0,0,1,2,0,0,34
0413,Four Rivers Charter Public (District),Franklin,Gr.12,34,0,3,1,1,0,0,29
0413,Four Rivers Charter Public (District),Franklin,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0413,Four Rivers Charter Public (District),Franklin,K,0,***,***,***,***,***,***,***
0413,Four Rivers Charter Public (District),Franklin,PK,0,***,***,***,***,***,***,***
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.1,0,***,***,***,***,***,***,***
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.2,0,***,***,***,***,***,***,***
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.3,0,***,***,***,***,***,***,***
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.4,0,***,***,***,***,***,***,***
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.5,0,***,***,***,***,***,***,***
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.6,71,11,4,6,5,0,0,45
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.7,71,7,0,5,4,0,0,55
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.8,67,14,0,2,1,0,0,50
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.9,47,8,2,3,1,0,0,33
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.10,53,9,1,6,3,0,0,34
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.11,31,2,2,2,0,0,1,24
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.12,16,1,0,0,0,0,0,15
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,K,0,***,***,***,***,***,***,***
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,PK,0,***,***,***,***,***,***,***
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.1,0,***,***,***,***,***,***,***
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.2,0,***,***,***,***,***,***,***
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.3,0,***,***,***,***,***,***,***
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.4,0,***,***,***,***,***,***,***
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.5,0,***,***,***,***,***,***,***
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.6,50,36,1,10,2,0,1,0
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.7,61,38,1,20,1,0,0,1
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.8,67,47,0,17,1,0,0,2
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.9,69,42,1,24,1,0,0,1
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.10,67,50,1,12,1,0,0,3
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.11,53,42,0,8,0,0,0,3
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.12,48,32,0,12,2,2,0,0
0416,Boston Preparatory Charter Public (District),Suffolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0416,Boston Preparatory Charter Public (District),Suffolk,K,0,***,***,***,***,***,***,***
0416,Boston Preparatory Charter Public (District),Suffolk,PK,0,***,***,***,***,***,***,***
0417,Bridge Boston Charter School (District),Suffolk,Gr.1,38,22,1,15,0,0,0,0
0417,Bridge Boston Charter School (District),Suffolk,Gr.2,40,23,0,14,3,0,0,0
0417,Bridge Boston Charter School (District),Suffolk,Gr.3,40,25,1,14,0,0,0,0
0417,Bridge Boston Charter School (District),Suffolk,Gr.4,39,21,0,13,5,0,0,0
0417,Bridge Boston Charter School (District),Suffolk,Gr.5,35,24,1,9,1,0,0,0
0417,Bridge Boston Charter School (District),Suffolk,Gr.6,0,***,***,***,***,***,***,***
0417,Bridge Boston Charter School (District),Suffolk,Gr.7,0,***,***,***,***,***,***,***
0417,Bridge Boston Charter School (District),Suffolk,Gr.8,0,***,***,***,***,***,***,***
0417,Bridge Boston Charter School (District),Suffolk,Gr.9,0,***,***,***,***,***,***,***
0417,Bridge Boston Charter School (District),Suffolk,Gr.10,0,***,***,***,***,***,***,***
0417,Bridge Boston Charter School (District),Suffolk,Gr.11,0,***,***,***,***,***,***,***
0417,Bridge Boston Charter School (District),Suffolk,Gr.12,0,***,***,***,***,***,***,***
0417,Bridge Boston Charter School (District),Suffolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0417,Bridge Boston Charter School (District),Suffolk,K,36,24,0,11,1,0,0,0
0417,Bridge Boston Charter School (District),Suffolk,PK,39,23,1,12,0,2,0,1
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.1,0,***,***,***,***,***,***,***
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.2,0,***,***,***,***,***,***,***
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.3,0,***,***,***,***,***,***,***
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.4,0,***,***,***,***,***,***,***
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.5,0,***,***,***,***,***,***,***
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.6,143,3,11,36,6,1,0,86
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.7,125,10,5,25,9,2,1,73
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.8,127,9,8,22,7,1,0,80
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.9,0,***,***,***,***,***,***,***
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.10,0,***,***,***,***,***,***,***
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.11,0,***,***,***,***,***,***,***
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.12,0,***,***,***,***,***,***,***
0418,Christa McAuliffe Charter Public (District),Middlesex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0418,Christa McAuliffe Charter Public (District),Middlesex,K,0,***,***,***,***,***,***,***
0418,Christa McAuliffe Charter Public (District),Middlesex,PK,0,***,***,***,***,***,***,***
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.1,0,***,***,***,***,***,***,***
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.2,0,***,***,***,***,***,***,***
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.3,0,***,***,***,***,***,***,***
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.4,0,***,***,***,***,***,***,***
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.5,0,***,***,***,***,***,***,***
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.6,68,46,1,18,0,1,2,0
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.7,77,71,0,6,0,0,0,0
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.8,72,56,0,14,0,0,2,0
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.9,0,***,***,***,***,***,***,***
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.10,0,***,***,***,***,***,***,***
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.11,0,***,***,***,***,***,***,***
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.12,0,***,***,***,***,***,***,***
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,K,0,***,***,***,***,***,***,***
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,PK,0,***,***,***,***,***,***,***
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.1,46,36,3,5,0,0,0,2
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.2,47,38,0,8,0,1,0,0
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.3,48,38,1,9,0,0,0,0
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.4,61,50,3,7,0,0,0,1
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.5,41,35,0,4,0,0,0,2
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.6,33,21,1,8,1,1,0,1
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.7,0,***,***,***,***,***,***,***
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.8,0,***,***,***,***,***,***,***
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.9,0,***,***,***,***,***,***,***
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.10,0,***,***,***,***,***,***,***
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.11,0,***,***,***,***,***,***,***
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.12,0,***,***,***,***,***,***,***
0420,Benjamin Banneker Charter Public (District),Middlesex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0420,Benjamin Banneker Charter Public (District),Middlesex,K,48,40,0,4,1,1,0,2
0420,Benjamin Banneker Charter Public (District),Middlesex,PK,23,18,1,1,2,0,0,1
0424,Boston Day and Evening Academy Charter (District),Suffolk,Gr.1,0,***,***,***,***,***,***,***
0424,Boston Day and Evening Academy Charter (District),Suffolk,Gr.2,0,***,***,***,***,***,***,***
0424,Boston Day and Evening Academy Charter (District),Suffolk,Gr.3,0,***,***,***,***,***,***,***
0424,Boston Day and Evening Academy Charter (District),Suffolk,Gr.4,0,***,***,***,***,***,***,***
0424,Boston Day and Evening Academy Charter (District),Suffolk,Gr.5,0,***,***,***,***,***,***,***
0424,Boston Day and Evening Academy Charter (District),Suffolk,Gr.6,0,***,***,***,***,***,***,***
0424,Boston Day and Evening Academy Charter (District),Suffolk,Gr.7,0,***,***,***,***,***,***,***
0424,Boston Day and Evening Academy Charter (District),Suffolk,Gr.8,0,***,***,***,***,***,***,***
0424,Boston Day and Evening Academy Charter (District),Suffolk,Gr.9,122,65,1,48,1,1,0,6
0424,Boston Day and Evening Academy Charter (District),Suffolk,Gr.10,32,14,0,15,2,0,0,1
0424,Boston Day and Evening Academy Charter (District),Suffolk,Gr.11,3,***,***,***,***,***,***,***
0424,Boston Day and Evening Academy Charter (District),Suffolk,Gr.12,247,115,7,97,10,3,1,14
0424,Boston Day and Evening Academy Charter (District),Suffolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0424,Boston Day and Evening Academy Charter (District),Suffolk,K,0,***,***,***,***,***,***,***
0424,Boston Day and Evening Academy Charter (District),Suffolk,PK,0,***,***,***,***,***,***,***
0426,Community Day Charter Public School - Gateway (District),Essex,Gr.1,40,0,0,38,0,0,0,2
0426,Community Day Charter Public School - Gateway (District),Essex,Gr.2,42,1,1,40,0,0,0,0
0426,Community Day Charter Public School - Gateway (District),Essex,Gr.3,38,1,0,36,0,0,0,1
0426,Community Day Charter Public School - Gateway (District),Essex,Gr.4,40,0,0,40,0,0,0,0
0426,Community Day Charter Public School - Gateway (District),Essex,Gr.5,38,0,1,36,0,0,0,1
0426,Community Day Charter Public School - Gateway (District),Essex,Gr.6,0,***,***,***,***,***,***,***
0426,Community Day Charter Public School - Gateway (District),Essex,Gr.7,0,***,***,***,***,***,***,***
0426,Community Day Charter Public School - Gateway (District),Essex,Gr.8,0,***,***,***,***,***,***,***
0426,Community Day Charter Public School - Gateway (District),Essex,Gr.9,0,***,***,***,***,***,***,***
0426,Community Day Charter Public School - Gateway (District),Essex,Gr.10,0,***,***,***,***,***,***,***
0426,Community Day Charter Public School - Gateway (District),Essex,Gr.11,0,***,***,***,***,***,***,***
0426,Community Day Charter Public School - Gateway (District),Essex,Gr.12,0,***,***,***,***,***,***,***
0426,Community Day Charter Public School - Gateway (District),Essex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0426,Community Day Charter Public School - Gateway (District),Essex,K,42,0,0,42,0,0,0,0
0426,Community Day Charter Public School - Gateway (District),Essex,PK,40,0,0,38,0,0,0,2
0427,Barnstable Community Horace Mann Charter Public (District),Barnstable,Gr.1,74,25,3,14,5,0,0,27
0427,Barnstable Community Horace Mann Charter Public (District),Barnstable,Gr.2,74,3,3,14,5,1,1,47
0427,Barnstable Community Horace Mann Charter Public (District),Barnstable,Gr.3,62,4,0,9,2,2,0,45
0427,Barnstable Community Horace Mann Charter Public (District),Barnstable,Gr.4,0,***,***,***,***,***,***,***
0427,Barnstable Community Horace Mann Charter Public (District),Barnstable,Gr.5,0,***,***,***,***,***,***,***
0427,Barnstable Community Horace Mann Charter Public (District),Barnstable,Gr.6,0,***,***,***,***,***,***,***
0427,Barnstable Community Horace Mann Charter Public (District),Barnstable,Gr.7,0,***,***,***,***,***,***,***
0427,Barnstable Community Horace Mann Charter Public (District),Barnstable,Gr.8,0,***,***,***,***,***,***,***
0427,Barnstable Community Horace Mann Charter Public (District),Barnstable,Gr.9,0,***,***,***,***,***,***,***
0427,Barnstable Community Horace Mann Charter Public (District),Barnstable,Gr.10,0,***,***,***,***,***,***,***
0427,Barnstable Community Horace Mann Charter Public (District),Barnstable,Gr.11,0,***,***,***,***,***,***,***
